,amount virgin,amount recyclate high,amount recyclate low,amount reused parts,amount standard parts,cars in garage,amount leakage,price virgin,price recyclate
0,3042.4372732383936,181.5627267616033,0.0,257,3743,194,0.0,3.7271290911290627,2.330613504688903
1,3439.2144125179157,197.60404239769764,-24.818454915626845,253,3387,7,0.0,4.555923403060767,2.1876948960837095
2,3604.521027941353,215.12641495162464,-35.64744289299207,231,3553,0,0.0,5.05349781237106,2.4767347473880594
3,3579.052508245829,214.17162493777604,-49.224133183614654,266,3510,8,0.0,5.856404743700881,2.083472895444479
4,3509.344983637271,225.00227360957467,-62.34725724687061,309,3447,21,-0.7445536474688066,7.971555476913745,2.135291316996086
5,3228.1990323451782,203.08293871146256,-47.281971056657326,324,3376,79,0.0,9.6466224344761,2.0362023994842704
6,3627.027093921974,257.2713049956539,-148.29839891763115,344,3392,0,-1.1231698046708245,10.432571156964636,1.3906899056481197
7,3645.72372523941,257.3416516156236,-187.06537685505023,318,3398,0,-2.236280576584417,12.134663936147064,1.45429023397184
8,3573.844587395255,315.32715003516387,-253.17173743042468,302,3426,23,-3.6969375849800503,13.375971699162198,1.5284671179694558
9,3688.8740865468426,359.43370832024,-292.3077948670863,392,3376,3,-4.039942951494192,13.1931002136821,1.7517168041232916
10,3568.1843573382043,386.4199298937823,-334.60428723196225,376,3308,16,-4.118398517415953,13.191370336107191,1.8410906715029118
11,3667.4842542324086,456.71660162263754,-420.2008558550272,362,3342,0,-5.769341539881203,16.544874834500906,1.7742099592100835
12,3646.6472805601725,495.51878963171316,-478.1660701918351,350,3362,12,-7.093628432692177,17.249633273589968,1.419510199289111
13,3734.309728567733,559.0413424880575,-549.3510710557257,334,3410,0,-6.032467923930301,17.481195929733897,1.8829582698246878
14,3689.0741737316994,599.5475764911848,-592.6217502227979,323,3457,21,-8.605110087546494,20.755425914199893,2.1456344348402627
15,3713.6626216177056,639.3639890075468,-633.0266106251764,314,3494,22,-10.285788184205625,23.04625944191761,2.6514594697627887
16,3744.529766496003,674.3625102740451,-666.8922767699593,354,3466,17,-11.488754741581786,18.361590077121814,2.787447598890782
17,3791.6267734380235,716.0258277818376,-711.6526012197618,345,3451,0,-11.29222532293387,22.37887338295225,2.6355113417315086
18,3826.097236538621,742.0845394807875,-748.1817760192932,331,3509,5,-10.202717882561991,24.28948482324259,2.2561526813086887
19,3892.879810154692,769.5139708965042,-770.3937810510853,345,3547,0,-13.091205038358053,25.566802598670574,2.0109697067896644
20,3818.490843067385,780.8908881211431,-779.3817311884466,314,3506,0,-15.342619815251954,27.710345774350117,1.6948431475338266
21,3815.6555412761527,796.0818487888187,-799.7373900648925,295,3561,11,-13.851622561667783,29.03772684923366,1.467843206423775
22,3883.3215708102116,819.1443260620318,-826.4658968721767,294,3582,0,-15.603477336577214,28.045701057560905,1.5635188939788702
23,3902.3157729473223,829.1454309171784,-839.4612038644129,272,3620,0,-16.882454474339724,24.829242537848305,1.9217830644204439
24,3825.5003155085165,819.0068944007188,-836.5072099091435,258,3594,11,-14.802869795438427,29.73418367516255,1.9214186521360581
25,3850.4415479969225,831.040375626915,-849.4819236237588,244,3588,0,-17.393447069997915,30.6891270275639,2.158473203861892
26,3853.2156666381547,838.2250426773829,-855.4407093154579,238,3622,6,-17.48573598331622,35.31967356714614,2.286546468716603
27,3793.587171575663,829.0882372289021,-846.6754088044979,237,3539,0,-14.245868709329034,43.52667937392889,2.4078842882881153
28,3839.8371909502944,838.8683658549198,-858.7055568051518,229,3591,0,-17.35854724260364,35.395436744486396,3.238790489928931
29,3808.6976064132473,837.9079098173706,-854.6055162305655,218,3574,0,-10.64845265520971,39.19650698837252,3.875895609957523
30,3840.6031018077856,846.9669873940646,-863.5700892018184,223,3601,0,-15.30881996099591,38.763125348066396,3.249769438648885
31,3759.8850515247364,831.8007548431823,-851.685806367913,210,3530,0,-14.706602820140452,44.251443273572555,3.423816202450917
32,3843.0554139482942,851.261562789935,-874.3169767382448,204,3616,0,-14.074115184917028,42.55881461933614,3.2052878512889125
33,3801.9017305212674,842.612574591748,-864.514305113047,214,3566,0,-13.42426692015618,37.024541387984904,2.741608188128477
34,3865.313915944978,863.4424797329909,-880.7563956779992,234,3614,0,-11.812721797940467,43.811476779356106,3.064686002594362
35,3839.989087835819,858.0327122943221,-874.0218001301452,249,3575,0,-11.88848391942702,41.2624951980749,3.2025079538569763
36,3837.9736272784235,857.0374323487595,-875.0110596271571,244,3576,0,-12.654898067992798,46.61345066235262,3.07381647983662
37,3751.7714373558274,838.4917732106452,-854.2632105664571,241,3495,0,-9.458789053896728,47.52625295744735,3.0478814034082657
38,3841.49797334141,855.3062930792817,-872.8042664207031,242,3582,0,-9.615019730470555,46.322569180944164,3.484137121752214
39,3850.6551517450584,857.5130312435306,-876.1681829885943,235,3597,0,-6.655437995142372,40.61036804578211,3.696484975531126
40,3826.0297892145068,853.1862962277878,-871.2160854422941,254,3554,0,-7.068542289677297,30.962226911244837,3.6283946428714073
