,amount virgin,amount recyclate high,amount recyclate low,amount reused parts,amount standard parts,cars in garage,amount leakage,price virgin,price recyclate
0,3069.0861422176704,182.9138577823289,0.0,295,3705,187,0.0,3.4355539565202324,2.649089273074029
1,3545.2835094255197,204.24016329126434,-21.52367271679626,291,3437,0,0.0,3.4177809823477827,2.041768807559966
2,3571.8400166983674,215.9523295031603,-35.79234620154312,254,3498,0,0.0,4.175093695664973,2.3526183396523432
3,3536.937196062355,216.89682415946564,-37.83402022183347,286,3470,10,0.0,4.8871380496252295,2.457467918395554
4,3413.4573281518788,215.85067865554532,-89.30800680742628,300,3408,42,-0.22656497596627642,5.155156302249584,1.9030622760956841
5,3546.7446904943304,226.19217582048003,-92.93686631481425,340,3388,12,0.0,6.068427314988277,1.9329636935894818
6,3351.41810403244,206.66394640348108,-102.08205043591553,334,3450,82,-2.5762307714173427,7.510932782474502,1.7200714587006276
7,3087.8319619970644,225.14699441913402,-136.97895641618834,351,3341,129,-1.1619835987886904,8.24023358409033,1.570763050878773
8,3649.2388454827733,288.3908780131547,-217.62972349591539,361,3359,0,-1.8333493460966281,8.961290381807348,1.728349062020663
9,3621.596468616998,333.0632204804454,-278.65968909742696,372,3332,7,-5.3086114816013374,11.856850277331041,1.540019283320663
10,3570.1290330611305,375.0182069761156,-329.14724003724996,375,3369,32,-3.7901617633207794,14.99482960489216,1.41146277004606
11,3470.1617899123703,402.3706999177798,-364.5324898301354,426,3270,47,-3.039300898216251,15.665751740286842,1.5638869945695142
12,3699.4951479766755,482.87838097919075,-454.37352895586395,438,3318,7,-7.648512696231236,12.881136804029138,1.650542643851638
13,3648.3981459818615,525.9525963104063,-502.3507422922853,380,3384,23,-7.391402190770166,10.961105098486291,1.7430721672145228
14,3706.003122522266,577.7359922133571,-559.7391147356267,392,3368,9,-5.948539912879821,14.020324858455803,1.8372924369387575
15,3689.1159146779714,607.8768839168835,-588.99279859484,421,3407,30,-10.150127115346795,16.016902736179244,1.0697798363631754
16,3750.2248792055993,649.9433655368313,-636.1682447424243,415,3377,7,-9.093874976569882,17.56767661124831,0.8026853105271049
17,3739.11140847183,681.1913134760945,-676.3027219479212,405,3411,18,-11.373331436638349,20.83809471718343,0.5626886530539543
18,3729.286276350105,705.2539439859478,-702.540220336053,396,3416,20,-11.91123836506197,18.773256886324706,0.6230920038161324
19,3848.537078494327,738.8739584284623,-743.4110369227649,414,3466,9,-14.858484823625353,18.652493687409507,0.6972114627188828
20,3851.964581746039,754.6458145266367,-762.6103962726606,369,3475,0,-9.963291629788802,18.888043086768583,0.5054173522284489
21,3764.7400436457974,762.5062707300584,-767.2463143758322,351,3525,29,-13.434545751372388,17.77168557079568,0.41367409907541597
22,3849.124110638438,799.0164470665505,-796.1405577049424,328,3548,6,-13.005407819371996,21.617177213423705,0.3742468688160472
23,3871.6782218931853,816.3510046088998,-812.0292265020241,316,3560,0,-12.7841926325777,18.488547784271848,0.3964354248148432
24,3822.5744985978645,818.4504837172024,-813.0249823150173,312,3524,2,-16.545475986991427,18.394419292235877,0.45746509732781826
25,3842.8607024027615,833.8731160403291,-828.7338184430357,290,3558,0,-14.181154714968844,20.80812975414445,0.42116729156337523
26,3721.6625182589773,816.8636555457006,-810.5261738046358,300,3544,29,-14.98397901743646,17.31693429576248,0.2003938089057721
27,3831.517098588275,847.6090264236503,-843.1261250118704,275,3561,0,-16.077819343819403,17.54911325646931,0.21307939392301994
28,3827.639675738724,860.8712250041054,-852.5109007427832,280,3556,0,-14.07247304675345,16.520184842200692,0.2271263741829712
29,3810.561095263719,861.0670350242,-851.6281302878966,275,3545,0,-15.898606939527065,20.29685144998494,0.25638220596643085
30,3769.5256052765662,856.7987784561678,-846.3243837327345,241,3539,0,-14.632675146873451,18.387421273884577,0.20000531020344406
31,3793.035645702794,862.9731654505654,-852.0088111533763,230,3574,0,-13.263589800961476,22.184367639505144,0.17717202055568718
32,3769.732836159853,861.246641647588,-846.9794778074604,207,3577,0,-12.167615995314183,23.747279665841035,0.1484777316706255
33,3763.4136176373327,857.0248254203652,-848.4384430577338,202,3570,0,-15.183072394794562,23.83950309208763,0.16175579450613026
34,3773.5811548455176,857.5912143054683,-851.1723691510418,206,3574,0,-16.90021871724187,25.51128821783216,0.15936916772928236
35,3814.0052782601974,865.2212618270747,-863.226540087339,201,3615,0,-13.300410402325436,35.975688707521,0.11049416852821974
36,3814.9735836570608,864.1223117306525,-863.0958953877879,210,3606,0,-9.577684234090661,36.00488461825847,0.08059969840465077
37,3769.466127416902,855.7882770118932,-849.2544044288661,195,3581,0,-12.168342794467844,27.799095605390733,0.08988146372218464
38,3775.1352986044885,858.1904777509949,-845.3257763555237,204,3584,0,-12.676993184781601,21.887458569796262,0.07446753054506154
39,3782.759144236031,853.3817449978221,-852.1408892338796,224,3560,0,-9.31135995626253,18.039980068061187,0.06683471774067642
40,3802.0961030046474,858.6388812139792,-852.7349842186323,222,3586,0,-10.38787123566982,23.2153718422994,0.05211516291248397
41,3822.4427319970073,861.0628413500168,-859.5055733470291,227,3597,0,-8.557476789130583,23.757798922868115,0.06077950483060279
42,3823.2929956614284,862.4109788722528,-861.7039745336374,254,3570,0,-8.734008337857604,21.257623896793838,0.07678365457441762
