,amount virgin,amount recyclate high,amount recyclate low,amount reused parts,amount standard parts,cars in garage,amount leakage,price virgin,price recyclate
0,3073.149536639751,182.85046336025425,0.0,313,3687,186,0.0,3.6280927289129785,2.4829249661181363
1,3275.1012437462214,188.89875625379025,0.0,313,3403,63,0.0,3.7774600239823664,2.572389111824546
2,3584.0302440978826,199.96975590212412,0.0,283,3501,0,0.0,4.25252034054758,2.3917922606579487
3,3413.691673440577,190.30832655942763,0.0,297,3471,41,0.0,6.091618266984102,2.629538251680465
4,3538.3885795489027,197.61142045110293,0.0,301,3435,0,0.0,7.543870960733652,2.437043605972522
5,3461.2033920321073,178.79660796790006,0.0,317,3383,15,0.0,7.263423016857826,2.5736029322532232
6,3469.189943638369,162.8100563616347,0.0,325,3399,23,0.0,8.960596925717851,2.4156292619984097
7,3541.5441749943197,158.4558250056793,0.0,308,3392,0,0.0,9.916381071331125,2.2675111271362414
8,3531.325995550746,152.67400444925343,0.0,351,3397,16,0.0,11.010337329529692,2.5436295568361817
9,3519.6809596884273,136.31904031157296,0.0,376,3308,7,0.0,11.763676634997239,2.6527718499190605
10,3468.871337822063,115.12866217793459,0.0,349,3287,13,0.0,14.19846732814675,2.48138442706607
11,3602.1909971604828,101.80900283951459,0.0,367,3337,0,0.0,15.830879821979478,2.745849597663857
12,3562.197598617411,89.80240138258799,0.0,407,3349,26,0.0,19.103287766197578,2.4403295129330034
13,3695.764674241526,80.23532575847206,0.0,382,3418,6,0.0,17.897059320852808,2.410873543717668
14,3699.9050439013363,68.09495609866374,0.0,358,3410,0,0.0,20.21015139006309,2.5885034267277254
15,3601.1756076854704,54.82439231452897,0.0,347,3417,27,0.0,25.582132532774327,2.395435007147894
16,3715.4470038833524,44.55299611664731,0.0,312,3468,5,0.0,15.257709811727034,2.2260368379628037
17,3799.728978363823,36.271021636177565,0.0,310,3526,0,0.0,17.052543585426083,2.572575353772209
18,3856.850329582203,31.149670417796326,0.0,306,3582,0,0.0,19.367328410426467,2.551171923328991
19,3809.988925909509,26.011074090491164,0.0,290,3570,6,0.0,20.35544608791259,2.3440350018732956
20,3802.1206491280414,21.879350871957968,0.0,272,3588,9,0.0,23.070386713494443,2.4561046980982884
21,3873.5258265012935,18.474173498705024,0.0,254,3642,1,0.0,26.26615078544022,2.5040730564588256
22,3867.2894346040653,16.71056539593401,0.0,253,3643,3,0.0,26.326279938842948,2.504308099394872
23,3870.022367573872,13.977632426127965,0.0,248,3636,0,0.0,27.36058977003773,2.5452934119843538
24,3836.667397544687,11.332602455312662,0.0,236,3612,0,0.0,27.93941863806509,2.7949097715879123
25,3775.740417076688,8.259582923312328,0.0,213,3607,9,0.0,31.506265654153026,2.3609905951134253
26,3797.544014969775,6.455985030224572,0.0,202,3602,0,0.0,35.67424166135995,2.192451541715749
27,3810.635193352509,5.364806647490879,0.0,216,3600,0,0.0,31.337576937923824,2.5013855663092617
28,3823.3780767247104,4.621923275289884,0.0,235,3593,0,0.0,28.678606900836968,2.6394151715317555
29,3764.6583399596007,3.341660040399669,0.0,238,3530,0,0.0,37.35959921152827,2.746374295406282
30,3801.5704626586376,2.4295373413623826,0.0,234,3570,0,0.0,40.40664298786413,2.5401855350556986
31,3798.2001474397166,1.799852560283302,0.0,246,3554,0,0.0,43.943965318789644,2.733693118984406
32,3770.7776672065097,1.2223327934904875,0.0,255,3517,0,0.0,58.987829896888236,2.470043077428803
33,3727.175176666637,0.8248233333629131,0.0,269,3459,0,0.0,76.06865353469195,2.205121997730501
34,3787.4501904313443,0.5498095686559071,0.0,277,3511,0,0.0,72.46376444774934,2.498207032913901
35,3819.7370048062844,0.262995193715785,0.0,284,3536,0,0.0,87.46789828981845,2.3289536765456673
36,3743.842098912109,0.157901087890945,0.0,259,3485,0,0.0,112.10069574141157,2.534664327483869
37,3827.842098912109,0.157901087890945,0.0,253,3575,0,0.0,154.0732552650123,2.5677315333096677
38,3799.842098912109,0.157901087890945,0.0,256,3552,2,0.0,146.85803306086123,2.4294846277322053
39,3819.842098912109,0.157901087890945,0.0,245,3575,0,0.0,158.38242981700498,2.572423007873053
40,3843.897478322877,0.10252167712332244,0.0,229,3615,0,0.0,154.12515825847063,2.351111562192771
41,3820.0,0.0,0.0,232,3588,0,0.0,167.66672557484011,2.6506019630429076
42,3804.0,0.0,0.0,212,3592,0,0.0,211.67664596392737,2.4109624725205423
