,amount virgin,amount recyclate high,amount recyclate low,amount reused parts,amount standard parts,cars in garage,amount leakage,price virgin,price recyclate
0,3046.693430202175,181.30656979783078,0.0,268,3732,193,0.0,3.5063571130294218,2.5197289071128557
1,3180.621024906772,183.37897509323287,0.0,268,3368,68,0.0,4.244391876978728,2.344078867850018
2,3501.3363563892885,258.66364361071965,0.0,250,3510,0,0.0,4.06216078249632,2.085449670964353
3,3507.2685041892923,264.7314958107136,0.0,292,3480,0,0.0,5.22042559901579,2.134647211825647
4,3411.0508663515025,252.94913364850552,0.0,331,3437,26,0.0,6.790895127509835,1.7357011472535784
5,3192.685900684103,271.31409931590196,0.0,361,3371,67,0.0,8.02209786735096,1.6316919064190187
6,2962.7408764987554,349.2591235012599,0.0,383,3325,99,0.0,9.272358135519307,1.4409974863222406
7,2965.2237442737364,470.77625572628483,0.0,378,3310,63,0.0,11.232544087022271,1.383262891656351
8,3011.816566623102,636.183433376905,0.0,395,3349,24,0.0,12.193799828451631,1.4012301484598735
9,2905.158036411315,694.8419635886971,0.0,364,3384,37,0.0,12.80440354813436,1.2274379045923145
10,2904.6932198310787,843.3067801689203,0.0,349,3423,6,0.0,12.39716904249073,1.2285616668451944
11,2763.27752687477,916.722473125258,0.0,344,3396,15,0.0,15.360876491111767,1.4430477801456572
12,2693.8127796803915,1018.1872203196413,0.0,343,3401,8,0.0,18.78771657813186,1.2820253780751603
13,2501.961401289508,1078.038598710517,0.0,325,3411,39,0.0,19.373797775680117,1.0015152079665484
14,2437.769909670096,1166.2300903299054,0.0,339,3365,25,0.0,21.706893954948697,1.0749631241005626
15,2469.9990460220433,1306.0009539779453,0.0,327,3449,0,0.0,23.62985812014566,1.1761929998921785
16,2291.0811655661037,1324.9188344338954,0.0,283,3497,41,0.0,29.402388465567878,1.187925994561585
17,2354.7169036838686,1437.283096316129,0.0,276,3544,7,0.0,23.61992597700855,1.1046259669772946
18,2447.7225588696365,1428.27744113036,0.0,294,3582,0,0.0,25.240732952530745,1.3304561180242698
19,2384.719734879153,1459.280265120842,0.0,279,3601,9,0.0,22.517963523098057,1.5349511760064587
20,2399.5094958217305,1448.4905041782633,0.0,257,3619,7,0.0,27.598094281886087,1.416416327642553
21,2330.891920430021,1425.108079569965,0.0,273,3575,23,0.0,30.628356542881736,1.5905260627954552
22,2295.4619433694425,1456.5380566305448,0.0,248,3644,35,0.0,39.15853307520973,1.5120414497461976
23,2338.9485989184072,1529.0514010815762,0.0,232,3636,0,0.0,47.405665322993165,1.6277945882183165
24,2300.929308192294,1551.0706918076944,0.0,208,3656,3,0.0,59.47912977889865,1.7018968111530204
25,2277.0057685553193,1542.9942314446728,0.0,194,3638,3,0.0,77.20622635173507,1.5398341616583187
26,2268.071094844749,1563.9289051552337,0.0,201,3631,0,0.0,57.86015879800706,1.7547008199150251
27,2242.65898632178,1553.5683322762416,19.77268140197068,204,3612,0,0.0,62.43720590013615,1.6728026216577752
28,2195.07874685592,1520.7790723392766,48.142180804798166,206,3558,0,0.0,79.67705880262085,1.835964085273506
29,2227.973552433592,1524.6653723417458,91.36107522465097,214,3630,0,0.0,84.52021253361704,2.2661225319688834
30,2152.439812675763,1490.7781574998305,88.78202982439389,243,3533,11,0.8596818000856823,99.81579794763492,2.4718399270627027
31,2173.2028555469246,1464.814577049593,161.98256740346255,245,3555,0,1.7193636001713646,105.21873978121312,3.1921856291195994
32,2150.4527452952843,1418.7506248919065,210.79662981279156,246,3534,0,0.42984090004284115,101.69728550363209,3.2151382176639967
33,2159.724109821133,1413.8962819416447,250.3796082372085,248,3576,0,4.266094486511011,108.16557026129317,3.726290699367523
34,2128.6650548481052,1393.7495516482345,269.5853935036405,264,3528,0,2.1100510227365548,130.25737282173972,2.896336581895465
35,2110.226967635306,1385.2441725139238,268.52885985075255,271,3493,0,3.469048006305431,136.032943888669,3.789860809787185
36,2137.699775888979,1420.2539074270867,250.04631668391553,261,3547,0,6.165455021685886,152.74194659108448,3.960969097835801
37,2163.364217932405,1456.9922635441671,239.643518523412,283,3577,0,7.759419329416657,208.8395500828104,3.114915817492166
38,2104.3020864661107,1432.5063291254905,223.1915844083855,283,3477,0,3.969255475541921,203.21404619063196,3.55922885391853
39,2130.0159990250313,1423.2907735596418,246.6932274153059,265,3535,0,4.863157960611325,202.9003679476924,3.784162660456422
40,2140.343491771499,1431.9664252419504,235.69008298653569,229,3579,0,8.085524858313995,151.34100992030162,4.793749212220573
41,2160.0422551357133,1468.5544648174691,223.40328004680276,234,3618,0,5.313827121744975,171.13750539759022,3.1892211878412366
42,2157.3681403598075,1491.6556516590565,202.97620798112013,240,3612,0,8.917959544639787,141.02179522479378,3.0639694119144534
43,2132.3704922355746,1505.7278648894946,181.90164287491896,217,3603,0,7.979576205983877,165.06005913947635,2.7810582507346164
44,2125.9772013889574,1535.115569856785,162.90722875424777,222,3602,0,6.541035430768638,137.6085536146291,3.3318075673189815
45,2116.8571398985646,1498.2673694908262,196.87549061059897,221,3591,0,5.234300352871575,170.82097832134698,4.941499407922399
46,2111.1151189526395,1519.0765853498795,173.80829569747843,212,3592,0,8.769042228494868,238.87168565191828,6.5898809177460675
47,2104.9616825246326,1546.2832971974287,152.75502027793215,231,3573,0,6.898595434841951,263.4033761957785,6.958099454574511
48,2109.6692781606207,1559.1945447767448,135.13617706263133,249,3555,0,5.186839078168535,250.90185328304804,6.654626249964027
49,2077.8670821503506,1570.8999436714341,119.23297417821011,256,3544,8,6.6142293509890795,232.19793594846166,8.151273246704964
0,3057.7995947732006,182.20040522680097,0.0,290,3710,190,0.0,3.566182153052079,2.579307173378827
1,2891.520923532336,172.47907646766436,0.0,290,3374,150,0.0,4.192254061127776,1.75132014440194
2,2721.5645773748715,162.43542262512403,0.0,271,3429,204,0.0,4.448315660923428,2.1143006633949666
3,2842.5878649068795,169.41213509312033,0.0,317,3519,206,0.0,5.256600396913804,1.848156442467049
4,2763.260752455338,252.73924754465915,0.0,350,3378,178,0.0,6.797679718107461,2.2326210538866578
5,3188.5458991672485,287.4541008327402,0.0,345,3447,79,0.0,9.277068880586844,1.735185073193071
6,3447.0302682882593,308.9697317117242,0.0,353,3463,15,0.0,9.9573923950231,1.793126961239342
7,3362.810132826819,409.1898671731776,0.0,359,3469,14,0.0,11.622699135053516,1.922573764445421
8,3234.74463824665,421.2553617533445,0.0,337,3399,20,0.0,14.494202929559608,2.068680408027548
9,3123.5678158893343,544.4321841106556,0.0,333,3387,13,0.0,14.997507705383903,1.8950633324977695
10,2982.399070485218,641.6009295147717,0.0,305,3395,19,0.0,15.846615800067703,1.675074709994265
11,2926.6836030545405,709.3163969454554,0.0,298,3426,22,0.0,15.579200411108877,1.3220802165542516
12,2907.370174184484,704.6298258155084,0.0,307,3385,20,0.0,17.290753710411412,1.358146274821049
13,2871.9841605183547,844.0158394816392,0.0,310,3438,8,0.0,24.937349410863945,1.4190423437232427
14,2834.4979479790554,885.5020520209383,0.0,297,3463,10,0.0,23.564187658022377,1.104484114299945
15,2714.3006328552187,901.6993671447646,0.0,290,3466,35,0.0,26.880069565238532,1.3844480434358242
16,2641.7222443694004,1002.277755630572,0.0,344,3440,35,0.0,27.342378105660117,1.1802512748116407
17,2742.7468792148297,1013.2531207851475,0.0,365,3471,20,0.0,25.562488481563705,0.8647162740544121
