,amount virgin,amount recyclate high,amount recyclate low,amount reused parts,amount standard parts,cars in garage,amount leakage,price virgin,price recyclate
0,3174.7405372210947,189.2594627789106,0.0,282,3718,159,0.0,3.9779357872529437,2.300681917157612
1,3495.6696832544135,204.330316745595,0.0,281,3419,0,0.0,4.620242816585157,2.559963538515203
2,3538.9725419234187,205.02745807658889,0.0,262,3554,18,0.0,5.214077271599991,2.5964030473093596
3,3410.1215967018434,197.8784032981626,0.0,300,3432,31,0.0,5.594905568482083,2.574387211641712
4,3484.4910259089384,187.50897409106636,0.0,304,3452,21,0.0,6.071583910825968,2.362830507790634
5,3424.034866090123,179.96513390988247,0.0,314,3398,27,0.0,7.580473653444639,2.7198813998143674
6,3535.3655130056245,168.6344869943849,0.0,302,3402,0,0.0,8.504889362692692,2.544183255153408
7,3517.4454670815444,150.554532918464,0.0,327,3341,0,0.0,8.864527012611502,2.5852590733889276
8,3521.2119282351664,146.78807176483988,0.0,334,3374,10,0.0,9.906457689915335,2.3860740030616894
9,3419.497557448622,128.50244255138153,0.0,309,3451,53,0.0,7.627568227908746,2.421894966719165
10,3634.264923133311,117.73507686669316,0.0,303,3449,0,0.0,8.58004098203134,2.4410067787388097
11,3541.557516819855,102.44248318014753,0.0,317,3391,16,0.0,8.7185749893388,2.422597856988457
12,3595.57900745336,88.42099254664384,0.0,312,3428,14,0.0,11.332667319535611,2.593437904034336
13,3648.878257021973,75.12174297802939,0.0,291,3453,5,0.0,12.1683413539642,2.6638334525756786
14,3221.3526635558064,62.64733644419354,0.0,295,3533,136,0.0,13.03006539722638,2.3552212435615703
15,2655.550505613238,48.44949438675991,0.0,298,3466,265,0.0,13.104204410005101,2.7368196939035707
16,3772.4037414740133,47.59625852598701,0.0,291,3529,0,0.0,13.185525886373377,2.4826307656406907
17,3558.83253071469,41.16746928530975,0.0,326,3518,61,0.0,13.761606604960656,2.519482584551416
18,3559.8918695278817,36.1081304721172,0.0,323,3565,73,0.0,15.000969035455446,2.5129659668670787
19,3438.4558536147147,29.544146385282964,0.0,350,3466,87,0.0,16.817532026102914,2.461174355586624
20,3838.1269372337497,25.873062766246846,0.0,315,3549,0,0.0,21.289815295834114,2.1462290195447054
21,3842.4676958539426,21.532304146054692,0.0,297,3567,0,0.0,23.571189203027526,2.5702443778288284
22,3755.56902640166,16.43097359833807,0.0,274,3590,23,0.0,21.856201669235702,2.4628111179913885
23,3815.2608457118276,12.73915428817158,0.0,234,3594,0,0.0,27.389337145578022,2.649890518988273
24,3838.4916352744826,9.508364725517703,0.0,231,3617,0,0.0,31.596553686101796,2.543976836116754
25,3872.3759851035034,7.624014896497324,0.0,206,3674,0,0.0,40.03457510441576,2.5065905966310518
26,3698.218942081644,5.781057918356215,0.0,164,3652,28,0.0,39.972038325876504,2.4925882032109223
