,amount virgin,amount recyclate high,amount recyclate low,amount reused parts,amount standard parts,cars in garage,amount leakage,price virgin,price recyclate
0,3148.3971251392686,187.60287486073196,0.0,273,3727,166,0.0,3.7311590532605323,2.7305476707037126
1,3321.7538171243955,190.9036909346608,-20.65750805906806,275,3361,36,0.0,4.673252317408683,2.5249383622696584
2,3545.2264147361434,219.45709696176718,-40.683511697915286,251,3473,0,0.0,4.837651974304562,2.5986515680860975
3,3501.8158205915765,218.93763272530626,-40.75345331688887,272,3516,27,0.0,6.129730369022212,2.1072006503622154
4,3348.5436889185007,201.88169390363748,-58.425382822144364,289,3407,51,0.0,7.408630909059693,2.024974725807088
5,3220.4793583423525,227.444496006947,-91.92385434928461,306,3438,97,-1.0328754029534033,7.378526622634325,2.4662187874356882
6,3001.9953622533953,242.18899848407645,-116.18436073746993,325,3423,155,-0.6372418255121247,8.043912508917545,2.083976346156979
7,3646.5319770621472,358.0200096787453,-240.55198674085722,330,3434,0,-0.8438169061028054,8.548845792191587,2.102820798360106
8,3665.608908930405,399.2635467975803,-288.87245572796184,356,3420,0,-6.780067005878721,9.5918426769715,2.2999342602554216
9,3542.683854411779,406.1277525601907,-304.8116069719471,325,3455,34,-4.429996469310736,10.536289417763543,2.584885625061967
10,3386.2772855181447,424.5138717199516,-342.7911572380913,326,3290,37,-4.39116398268312,12.40651150744921,2.4187476291911554
11,3681.8093641007654,504.4569202434238,-426.26628434417796,328,3432,0,-9.579573181832835,11.915317896631727,2.4615950835815736
12,3511.666041270762,512.1611635350883,-451.8272048058349,348,3388,41,-8.809983799098715,12.486565057023094,1.9800285171495005
13,3551.3353728550946,550.2921231644433,-501.62749601952197,372,3404,44,-10.900355825569399,14.418257282382667,1.7295148219885879
14,3650.236926361234,601.1425026722711,-571.3794290334835,367,3313,0,-11.588309899032708,14.913043134357821,1.694044734296536
15,3802.215926853587,647.5856226947228,-625.8015495483022,370,3454,0,-15.944744512839085,15.176257286860254,1.604757732076283
16,3658.3414923805203,660.3029735223904,-642.6444659029064,339,3437,25,-14.838313263695293,18.71786212032858,1.5391327079137862
17,3784.683504968117,694.4467409864687,-695.1302459545843,315,3529,15,-13.222556678231848,21.7739989262321,1.010758479557672
18,3852.033249635247,726.566467635832,-722.5997172710877,304,3576,6,-15.443894902119212,24.21783549599714,1.0439732250786802
19,3735.3425314122987,720.0767526163007,-715.4192840286092,325,3511,24,-18.550663702226537,26.698117687948308,1.0367201250359381
20,3846.6618319861113,749.9935456718688,-752.6553776580195,321,3531,2,-19.195916899123844,28.609521074085308,1.0054987330782768
21,3882.794533249247,761.5461944560952,-764.3407277053849,305,3575,0,-22.929266965923155,26.100226950961247,0.6646773799869719
22,3765.221072423948,762.0989445613335,-759.320016985342,280,3580,23,-16.489972010509852,27.681797048962412,0.635432919986236
23,3904.373132174348,782.6242992348881,-786.9974314092992,264,3636,0,-22.505744579102792,29.310527821296557,0.6976750420276344
24,3814.4790966958312,771.5065898088434,-781.9856865047278,240,3648,21,-21.3710825149065,34.53871935889706,0.8318074272219212
25,3867.2658395010108,785.4911578377557,-800.7569973388157,244,3608,0,-19.82988593599205,38.50578955642882,0.7756604577437693
26,3840.2136749228553,796.3083897073299,-812.5220646302407,209,3615,0,-24.16744239269032,28.805664583149944,0.9581583799454434
27,3816.0967021469546,802.7884363798778,-818.8851385268863,177,3623,0,-20.245493271281386,37.15254258426409,0.5451947645081121
28,3823.429177946146,814.1178343209266,-825.5470122671364,184,3628,0,-27.64611492374085,30.399447548436815,0.43164593586576916
29,3809.704814494477,822.5000864400608,-828.2049009346333,191,3613,0,-22.96642630194062,25.771787713268864,0.4198147628026547
30,3788.3717609182004,828.6931864165582,-829.0649473348375,184,3604,0,-27.90697906091139,27.13117367061102,0.4362164230871381
31,3803.7131436175446,833.3153507281849,-833.0284943458174,186,3618,0,-24.509257763766676,30.624616675161764,0.46800181051358275
32,3755.4602406896383,827.707861459494,-827.16810214917,209,3547,0,-24.25836551638594,36.691256144896904,0.5263930041766381
33,3745.724039100958,829.9681092057536,-827.6921483067104,231,3517,0,-26.468065610199893,39.95883605602853,0.5321525821660364
34,3770.3245703681796,840.4520327855253,-834.7766031537178,223,3553,0,-26.809608088766936,40.153782109948374,0.54040075944705
35,3786.581520567356,846.2202452939254,-836.8017658612854,218,3582,1,-25.98630116386264,42.81198024939681,0.6674964015522207
36,3856.3214404281784,858.9945992848043,-851.3160397129586,228,3636,0,-20.878851797447844,49.046149438972996,0.5952405515997521
37,3827.2562188318802,850.4343314634364,-845.6905502952696,254,3578,0,-20.588992252635116,43.240739810007234,0.7102174099450755
38,3836.703198936562,855.3357140492694,-848.0389129857857,282,3562,0,-22.0192378806915,45.93224517005749,0.7804619665481316
39,3793.3421266966257,844.0093954035711,-841.3515221001436,266,3530,0,-18.99355251147434,39.57070373576427,0.9002682102458978
40,3842.1669243407523,852.7537771603864,-850.9207015010688,257,3587,0,-24.77652505464745,35.12442286001042,0.8520848242237605
41,3794.8561721147335,841.534321053639,-840.3904931682911,236,3560,0,-16.895719306678487,34.53230677316027,0.9418524274998146
42,3805.117251251764,846.5936597173252,-843.7109109689924,229,3579,0,-19.31504785350742,42.762291941090446,1.275373773530266
43,3842.9209179489544,856.2923626132049,-855.2132805620593,228,3616,0,-15.71786576283253,37.48089031690691,1.3028805211374563
44,3848.00616112684,855.9281512745049,-859.9343124012689,247,3597,0,-19.864286001148727,41.049998805280445,1.5950734618928657
45,3785.4884908851827,841.4021308535015,-850.8906217386257,218,3566,2,-17.15511418545929,39.087390832342074,2.0083347943777454
46,3817.0697435016855,850.9680675672655,-860.0378110688957,224,3584,0,-14.992776924884456,45.78222782273124,2.159718305983652
47,3800.086926527049,848.3927662374982,-856.4796927645085,249,3543,0,-20.467036888098775,41.39723671726879,2.839567303611344
48,3836.069669466659,862.00434103013,-862.0740104967401,248,3588,0,-16.754509591060653,44.7465908680393,2.4600604868779152
49,3786.4028946123935,852.1134077289802,-850.5163023413313,248,3540,0,-14.857342237541852,36.03917754327781,1.8734395346355133
0,3110.4778247636896,185.522175236314,0.0,279,3721,176,0.0,3.497816309052034,2.5567935285382095
1,3259.2687129804863,187.00695201424645,-22.27566499473651,287,3409,68,0.0,4.075829587914345,2.571069871158808
2,3568.7900152947236,217.6294104377983,-38.419425732535366,250,3498,0,0.0,5.489829891296296,3.183233293253619
3,3604.2112333755276,232.33059220442422,-56.54182557996865,229,3551,0,0.0,6.648602517694552,3.381536880514447
4,3444.636257096138,262.15003377382163,-102.7862908699713,260,3520,44,-0.4455132998947306,7.298751347542684,3.0668695847785137
5,3275.864765987402,279.4486935609377,-143.31345954835925,286,3450,81,-0.4455132998947306,8.284540984580023,3.4731311512370593
6,3531.7471139035406,356.78526269415886,-224.5323765977406,280,3452,17,-0.934981388379671,9.38575518177383,3.85104473795433
7,3559.5178553555484,369.26928054493067,-244.78713590052882,296,3388,0,-5.638432276002486,11.104868824940775,4.033682903313513
8,3604.77222553576,421.1066763711722,-309.87890190697186,325,3403,3,-7.332833593209299,12.100333599270883,3.300316274553214
9,3505.6728689289757,373.5376128408049,-331.21048176979735,356,3360,42,-4.6501783025922325,14.39681189277127,2.653460972092393
10,3513.8303708824933,424.0162068999302,-385.84657778244633,401,3279,32,-6.107248475269539,15.241160889045211,1.54782562778884
11,3633.7482315998323,431.31340710428896,-413.061638704157,397,3319,16,-7.972334829971575,15.485459713985838,1.9084429123745492
12,3654.0273172469224,480.0664570827041,-474.0937743296531,372,3376,22,-11.877144390483108,20.19482285992647,1.7774927451861768
13,3705.511344653511,476.42727751488724,-485.93862216843064,384,3396,21,-9.241448334070972,20.205663820368358,1.8763935004416719
14,3739.187907746967,515.8620249963191,-531.0499327433137,412,3368,14,-13.731533607258662,18.033851692974874,1.2975191977609835
15,3720.315786862283,547.6351468728456,-563.9509337351745,421,3395,28,-14.519824612540784,16.019754766004173,1.2352112362148349
16,3747.209207438981,594.0018506814027,-613.21105812042,402,3398,18,-15.438266905236844,16.955722780348083,1.1125779204164161
17,3913.5946398434235,650.6245086832976,-668.219148526789,391,3505,0,-14.194655751854176,17.106029688327908,0.8435058932063801
18,3813.1676750835195,661.5497465573067,-682.7174216408715,357,3435,0,-19.151431993194517,19.948019945092557,1.044138309203006
19,3682.80596093962,676.831860096204,-691.637821035841,320,3508,40,-17.515321946787477,19.40531154330323,0.5445790148617451
20,3882.0484288419425,737.0932204476906,-755.1416492896425,312,3552,0,-19.16795693129577,22.62619967321031,0.6097802084436691
21,3796.770129060952,744.038542993504,-756.8086720544353,279,3577,18,-17.059059995959057,19.98170538009877,0.48496941387959885
22,3827.7717054766777,772.0824415008982,-779.8541469775522,258,3646,21,-18.76683064836117,23.88859461806383,0.36269086424163594
23,3864.533560584991,798.1824400545974,-802.7160006395362,245,3615,0,-20.221666210836005,26.34455689397828,0.3381567348775429
24,3905.359431393183,822.9652512387648,-820.3246826318702,233,3675,0,-23.80349860395758,25.593509509855313,0.40006427947101375
25,3865.4989999787176,816.6964249147203,-822.1954248933872,231,3641,3,-18.95350158514237,27.872731757496876,0.45492068996715124
26,3840.174578853863,822.6956279110709,-826.8702067648677,201,3635,0,-20.84147909118608,27.79596635585303,0.3865745553073778
27,3855.274727950855,827.956831217245,-835.2315591680283,203,3645,0,-20.706377548136714,32.44255356024281,0.3067014386855541
28,3782.5310507764366,823.4069578843381,-829.9380086606969,172,3604,0,-21.540992387978672,30.699763621402255,0.3555259516574091
